Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Unnamed: 12
EMP1625,Frank,Johnson,25.0,Admin-Florida,Pending,2023-04-13,$67754.29,frank.johnson@example.com,-6015343323,Average,True,
EMP1976,Charlie,Garcia,35.0,DevOps-Florida,Inactive,2024-04-13,$57656.74,charlie.garcia@example.com,-4864010423,Good,True,
EMP1182,Alice,Miller,30.0,HR-New York,Active,2024-04-14,$67886.37,alice.miller@example.com,-3910257431,Poor,False,
EMP1316,Frank,Williams,25.0,Sales-Nevada,Active,2020-04-15,$68792.31,frank.williams@example.com,-6678498435,Average,False,
EMP1616,Frank,Smith,40.0,Sales-Illinois,Active,2021-04-15,$76474.79,frank.smith@example.com,-6876112490,Excellent,True,
EMP1636,Grace,Smith,35.0,DevOps-Florida,Inactive,2023-04-15,,grace.smith@example.com,-4884712704,Good,True,
EMP2012,Grace,Miller,35.0,DevOps-Florida,Inactive,2023-04-15,,grace.miller@example.com,-6557820189,Average,False,
EMP1967,David,Miller,40.0,DevOps-Florida,Inactive,2024-04-15,$99944.57,david.miller@example.com,-2175188780,Poor,True,
EMP1887,Grace,Miller,30.0,DevOps-Nevada,Inactive,2021-04-16,$104528.27,grace.miller@example.com,-4168601346,Excellent,False,
EMP1059,Bob,Jones,35.0,Sales-California,Pending,2022-04-16,$72832.80,bob.jones@example.com,-5619318373,Excellent,True,
EMP1170,Bob,Garcia,35.0,Admin-Illinois,Active,2023-04-16,$116963.72,bob.garcia@example.com,-9124186209,Average,True,
EMP1842,Frank,Smith,25.0,DevOps-California,Active,2020-04-17,$61732.03,frank.smith@example.com,-9687304518,Average,True,
EMP1097,Frank,Brown,40.0,HR-California,Inactive,2021-04-17,$58445.91,frank.brown@example.com,-1706304890,Excellent,False,
EMP1301,Alice,Smith,25.0,Finance-Texas,Inactive,2022-04-17,$62598.69,alice.smith@example.com,-1721314518,Average,True,
EMP1666,Grace,Miller,35.0,Finance-California,Pending,2023-04-17,$86465.50,grace.miller@example.com,-7481700665,Poor,True,
EMP1306,Bob,Brown,25.0,DevOps-Florida,Pending,2024-04-17,$115536.66,bob.brown@example.com,-5226557675,Excellent,True,
EMP1702,Grace,Smith,30.0,Sales-Nevada,Inactive,2024-04-17,$88602.75,grace.smith@example.com,-3599660576,Average,True,
EMP2001,Eva,Davis,30.0,DevOps-Illinois,Inactive,2020-04-18,$82547.26,eva.davis@example.com,-3899827801,Average,False,
EMP1737,Eva,Jones,30.0,DevOps-Illinois,Inactive,2020-04-18,$82547.26,eva.jones@example.com,-9988683451,Excellent,True,
EMP1832,Bob,Williams,,Sales-California,Pending,2020-04-18,$113250.97,bob.williams@example.com,-8040325375,Good,True,
EMP1072,Frank,Smith,,Cloud Tech-New York,Active,2021-04-18,$76812.47,frank.smith@example.com,-5200894345,Poor,False,
EMP1739,Bob,Brown,25.0,HR-Nevada,Inactive,2021-04-18,$118585.50,bob.brown@example.com,-7158796473,Average,True,
EMP1213,David,Davis,40.0,HR-Texas,Inactive,2020-04-19,$77751.78,david.davis@example.com,-9802714871,Excellent,False,
EMP1426,David,Smith,,Admin-New York,Active,2022-04-19,$51673.72,david.smith@example.com,-8723244078,Poor,False,
EMP1483,Bob,Miller,40.0,Admin-New York,Pending,2023-04-19,$90787.40,bob.miller@example.com,-8681809787,Average,False,
EMP1447,Eva,Miller,25.0,Finance-Illinois,Inactive,2024-04-19,$90879.22,eva.miller@example.com,-3098503445,Good,False,
EMP1650,Eva,Davis,40.0,Admin-Illinois,Active,2020-04-20,$86801.48,eva.davis@example.com,-4884021556,Good,False,
EMP1539,Frank,Johnson,25.0,DevOps-Nevada,Pending,2024-04-20,$102053.67,frank.johnson@example.com,-5034469458,Average,False,
EMP1548,Alice,Johnson,30.0,Finance-California,Pending,2024-04-20,$93383.06,alice.johnson@example.com,-5639836519,Average,False,
EMP1762,Heidi,Jones,30.0,Finance-California,Pending,2020-04-21,$98296.71,heidi.jones@example.com,-4250642075,Poor,False,
EMP1187,Bob,Davis,40.0,Cloud Tech-New York,Inactive,2023-04-21,$78031.49,bob.davis@example.com,-2983381673,Good,True,
EMP1414,Grace,Williams,25.0,Finance-Illinois,Pending,2020-04-22,$71650.30,grace.williams@example.com,-4910740649,Poor,True,
EMP1403,David,Smith,25.0,Cloud Tech-New York,Active,2023-04-22,$101100.64,david.smith@example.com,-5024120956,Average,False,
EMP1862,Frank,Johnson,35.0,DevOps-California,Inactive,2020-04-23,$94259.08,frank.johnson@example.com,-2049561212,Excellent,True,
EMP1999,Charlie,Williams,25.0,DevOps-Florida,Active,2020-04-23,$110170.88,charlie.williams@example.com,-8821458413,Poor,True,
EMP1418,Bob,Garcia,40.0,Finance-Illinois,Inactive,2020-04-23,$84972.70,bob.garcia@example.com,-9659234267,Poor,True,
EMP1432,Grace,Jones,35.0,HR-Florida,Inactive,2021-04-23,$55228.12,grace.jones@example.com,-6176620470,Poor,True,
EMP1402,Frank,Williams,30.0,DevOps-Nevada,Active,2022-04-23,$93125.32,frank.williams@example.com,-5122572075,Average,False,
EMP1980,Grace,Brown,25.0,Finance-California,Inactive,2022-04-23,$74588.85,grace.brown@example.com,-1293913043,Average,False,
EMP1893,Charlie,Jones,,Sales-New York,Active,2022-04-23,$109988.16,charlie.jones@example.com,-9485320894,Good,True,
EMP1705,Grace,Jones,40.0,Sales-Illinois,Pending,2023-04-23,$67915.70,grace.jones@example.com,-3470574237,Good,False,
EMP1016,Alice,Brown,25.0,DevOps-Illinois,Inactive,2024-04-23,$94867.33,alice.brown@example.com,-7713334475,Poor,False,
EMP1769,Alice,Smith,40.0,HR-California,Pending,2024-04-23,$117267.63,alice.smith@example.com,-9269326572,Good,False,
EMP1334,Grace,Miller,40.0,Finance-Illinois,Inactive,2020-04-24,$94572.37,grace.miller@example.com,-2146296135,Good,False,
EMP1977,Heidi,Garcia,40.0,Sales-New York,Pending,2020-04-24,$77396.94,heidi.garcia@example.com,-6245618516,Excellent,True,
EMP1713,Frank,Brown,35.0,Sales-California,Inactive,2022-04-24,$103492.91,frank.brown@example.com,-2407333372,Poor,False,
EMP1536,Charlie,Garcia,25.0,Admin-Texas,Inactive,2023-04-24,$83787.24,charlie.garcia@example.com,-5228705621,Good,True,
EMP1667,Charlie,Brown,30.0,Cloud Tech-New York,Pending,2021-04-25,$96341.58,charlie.brown@example.com,-1554164315,Excellent,False,
EMP1429,Eva,Brown,25.0,Cloud Tech-New York,Pending,2022-04-25,$99059.28,eva.brown@example.com,-6723849790,Poor,False,
EMP1271,Alice,Garcia,40.0,HR-Florida,Active,2022-04-25,$98335.02,alice.garcia@example.com,-2392312603,Excellent,False,
EMP1425,Eva,Jones,,Admin-Florida,Inactive,2023-04-26,$118030.04,eva.jones@example.com,-7501980381,Excellent,True,
EMP1792,Eva,Jones,35.0,DevOps-Texas,Inactive,2022-04-27,$56075.84,eva.jones@example.com,-3269496842,Average,True,
EMP1085,Grace,Williams,40.0,DevOps-New York,Active,2023-04-27,$98343.01,grace.williams@example.com,-9756792286,Poor,False,
EMP1688,David,Davis,25.0,Admin-Florida,Pending,2024-04-27,$56577.22,david.davis@example.com,-8252129327,Poor,True,
EMP1314,David,Williams,35.0,DevOps-New York,Inactive,2020-04-28,$89367.02,david.williams@example.com,-2728476569,Poor,False,
EMP1250,Alice,Miller,25.0,Cloud Tech-Texas,Pending,2024-04-28,$90373.99,alice.miller@example.com,-822269404,Good,False,
EMP1034,Heidi,Miller,30.0,Admin-California,Active,2020-04-29,$90542.62,heidi.miller@example.com,-1642361031,Excellent,True,
EMP1025,David,Miller,25.0,Cloud Tech-Nevada,Pending,2020-04-30,$66025.92,david.miller@example.com,-9485625727,Average,False,
EMP1162,Bob,Garcia,40.0,Finance-California,Pending,2023-04-30,$57633.78,bob.garcia@example.com,-8597779013,Poor,True,
EMP1362,David,Smith,40.0,HR-Florida,Inactive,2024-04-30,$97568.88,david.smith@example.com,-7911244210,Average,True,
EMP1809,Frank,Jones,35.0,Finance-Florida,Active,2020-05-13,$83273.41,frank.jones@example.com,-6295187793,Excellent,False,
EMP1157,David,Johnson,,Cloud Tech-Texas,Inactive,2021-05-13,$119217.46,david.johnson@example.com,-2316433480,Poor,False,
EMP1657,Charlie,Williams,30.0,Finance-Texas,Active,2022-05-13,$84971.85,charlie.williams@example.com,-7860694095,Average,False,
EMP1234,Heidi,Brown,25.0,Admin-Texas,Active,2024-05-13,$95161.40,heidi.brown@example.com,-5182606887,Excellent,False,
EMP1679,Grace,Johnson,40.0,Admin-California,Active,2022-05-14,$93772.61,grace.johnson@example.com,-4256529059,Poor,False,
EMP1997,Eva,Brown,40.0,Finance-Illinois,Inactive,2022-05-14,$95284.54,eva.brown@example.com,-7543734763,Good,False,
EMP1555,Charlie,Garcia,30.0,Cloud Tech-Florida,Pending,2023-05-14,$92431.25,charlie.garcia@example.com,-660138240,Average,False,
EMP1512,Heidi,Davis,30.0,HR-Nevada,Active,2024-05-14,$55656.80,heidi.davis@example.com,-6304483607,Good,True,
EMP1953,Alice,Brown,40.0,Cloud Tech-California,Active,2020-05-15,,alice.brown@example.com,-4617520237,Poor,False,
EMP2014,Grace,Jones,30.0,Finance-Nevada,Pending,2021-05-16,$51990.98,grace.jones@example.com,-2470739200,Excellent,True,
EMP1938,Grace,Miller,30.0,Finance-Nevada,Pending,2021-05-16,$51990.98,grace.miller@example.com,-5143776935,Excellent,True,
EMP1498,Alice,Smith,40.0,Admin-Nevada,Active,2023-05-16,$106060.54,alice.smith@example.com,-4214477323,Poor,False,
EMP1772,Heidi,Smith,40.0,Finance-Florida,Active,2023-05-16,$92007.15,heidi.smith@example.com,-4159597751,Average,True,
EMP1300,Alice,Smith,30.0,Sales-Texas,Active,2022-05-17,$74117.02,alice.smith@example.com,-3036625435,Poor,False,
EMP1827,Grace,Johnson,,Admin-Florida,Pending,2022-05-18,$88643.50,grace.johnson@example.com,-2632809447,Poor,False,
EMP1557,Eva,Miller,40.0,Admin-New York,Inactive,2023-05-18,$99001.00,eva.miller@example.com,-4485157918,Good,True,
EMP1860,Heidi,Brown,40.0,Finance-Florida,Pending,2024-05-18,$106859.30,heidi.brown@example.com,-871827495,Good,False,
EMP1571,Frank,Williams,,Admin-New York,Pending,2020-05-19,$105038.08,frank.williams@example.com,-8249839224,Average,False,
EMP1274,Frank,Smith,35.0,Sales-Florida,Active,2021-05-19,$69530.45,frank.smith@example.com,-414545634,Poor,True,
EMP1619,Bob,Williams,25.0,Finance-Nevada,Active,2023-05-20,,bob.williams@example.com,-7494902283,Good,False,
EMP1968,Eva,Miller,40.0,HR-Florida,Pending,2023-05-20,$116509.72,eva.miller@example.com,-7941515262,Average,False,
EMP1356,Heidi,Johnson,30.0,Finance-California,Pending,2020-05-21,$107327.59,heidi.johnson@example.com,-3960962625,Poor,False,
EMP1087,Frank,Smith,,Finance-Nevada,Inactive,2020-05-21,$85417.26,frank.smith@example.com,-6580741208,Good,True,
EMP1741,Heidi,Miller,,DevOps-Texas,Active,2021-05-21,$114558.91,heidi.miller@example.com,-5080046357,Average,False,
EMP1096,Frank,Johnson,40.0,Sales-Illinois,Inactive,2022-05-21,$119764.20,frank.johnson@example.com,-8861405785,Average,False,
EMP1043,Bob,Garcia,,Admin-California,Inactive,2023-05-23,$64744.08,bob.garcia@example.com,-164597793,Excellent,False,
EMP1857,Heidi,Williams,35.0,Cloud Tech-Texas,Active,2020-05-24,$89994.12,heidi.williams@example.com,-607174810,Good,True,
EMP1687,Eva,Jones,40.0,Cloud Tech-Texas,Pending,2021-05-24,$76935.85,eva.jones@example.com,-9298808582,Good,True,
EMP1029,Alice,Brown,40.0,DevOps-California,Active,2021-05-24,$63411.31,alice.brown@example.com,-2849939088,Excellent,True,
EMP1746,David,Williams,,Admin-Florida,Inactive,2023-05-24,$73049.93,david.williams@example.com,-4694346065,Good,False,
EMP1249,Charlie,Williams,30.0,DevOps-Illinois,Pending,2023-05-24,$73633.37,charlie.williams@example.com,-2588967923,Good,True,
EMP1492,Alice,Smith,30.0,Admin-New York,Active,2021-05-25,$52314.97,alice.smith@example.com,-5999101575,Excellent,False,
EMP1661,Alice,Williams,40.0,Cloud Tech-California,Pending,2023-05-25,$63927.07,alice.williams@example.com,-1553334263,Good,True,
EMP1813,Frank,Brown,30.0,DevOps-Illinois,Inactive,2024-05-25,$118614.37,frank.brown@example.com,-388436603,Average,False,
EMP1564,David,Brown,,Finance-New York,Pending,2024-05-25,$105778.36,david.brown@example.com,-8841834373,Good,True,
EMP1030,Charlie,Jones,40.0,Admin-California,Inactive,2021-05-26,$111214.02,charlie.jones@example.com,-2613715040,Good,True,
EMP1640,Bob,Miller,,HR-Illinois,Pending,2021-05-27,$98593.43,bob.miller@example.com,-2362292586,Average,True,
EMP1969,Eva,Williams,30.0,Finance-Texas,Active,2021-05-28,$84253.90,eva.williams@example.com,-8409112251,Excellent,True,
EMP1247,David,Smith,35.0,Sales-California,Active,2021-05-28,$63741.13,david.smith@example.com,-1128497184,Poor,True,
EMP1629,Charlie,Davis,25.0,Admin-Illinois,Inactive,2024-05-28,$73690.65,charlie.davis@example.com,-2337209483,Good,True,
EMP1312,Alice,Brown,35.0,DevOps-Nevada,Inactive,2024-05-28,$86712.41,alice.brown@example.com,-6501917919,Average,True,
EMP1590,Alice,Smith,,Finance-Nevada,Pending,2020-05-29,$70345.69,alice.smith@example.com,-7645793896,Excellent,True,
EMP1015,Grace,Jones,40.0,Sales-Florida,Pending,2021-05-29,$117975.49,grace.jones@example.com,-4215291085,Good,True,
EMP1047,Alice,Davis,35.0,Sales-Illinois,Active,2022-05-30,$58921.19,alice.davis@example.com,-310303722,Average,True,
EMP1193,Eva,Davis,,Cloud Tech-California,Pending,2020-05-31,$71728.55,eva.davis@example.com,-7323008575,Good,True,
EMP1229,Eva,Jones,25.0,DevOps-Florida,Active,2022-05-31,$92171.73,eva.jones@example.com,-7201859625,Poor,False,
EMP1685,Frank,Miller,40.0,DevOps-Texas,Inactive,2020-06-13,$109048.24,frank.miller@example.com,-8425476817,Poor,False,
EMP1581,Eva,Smith,,Cloud Tech-Illinois,Active,2021-06-13,$78534.29,eva.smith@example.com,-2681715159,Average,True,
EMP1227,Alice,Miller,35.0,HR-Texas,Inactive,2022-06-13,$112264.06,alice.miller@example.com,-9277423329,Good,False,
EMP1219,David,Davis,30.0,HR-Florida,Active,2023-06-13,$74697.12,david.davis@example.com,-6904098365,Average,True,
EMP1865,Bob,Smith,35.0,Finance-Texas,Pending,2022-06-15,$101472.69,bob.smith@example.com,-2990775607,Good,True,
EMP1384,Frank,Jones,,DevOps-Florida,Active,2023-06-15,$59746.45,frank.jones@example.com,-2156321357,Good,True,
EMP2004,Grace,Smith,25.0,DevOps-Illinois,Pending,2023-06-15,$60687.63,grace.smith@example.com,-9516793349,Excellent,False,
EMP1411,Grace,Garcia,25.0,DevOps-Illinois,Pending,2023-06-15,$60687.63,grace.garcia@example.com,-9859167953,Excellent,False,
EMP1389,Grace,Smith,40.0,Finance-Texas,Pending,2024-06-15,$111608.76,grace.smith@example.com,-8331170302,Good,True,
EMP1472,Alice,Williams,30.0,Admin-Nevada,Inactive,2020-06-16,$83149.95,alice.williams@example.com,-4277070704,Average,False,
EMP1041,Bob,Davis,30.0,HR-California,Active,2022-06-16,$108362.15,bob.davis@example.com,-8186617944,Excellent,False,
EMP1683,Bob,Brown,35.0,HR-New York,Pending,2022-06-16,$100897.49,bob.brown@example.com,-4578715840,Average,True,
EMP1836,Eva,Williams,,Cloud Tech-California,Inactive,2020-06-17,$58877.49,eva.williams@example.com,-3651460400,Excellent,False,
EMP1308,Alice,Garcia,30.0,DevOps-Texas,Inactive,2022-06-17,$66403.75,alice.garcia@example.com,-7883619688,Good,False,
EMP1086,Bob,Miller,35.0,DevOps-Illinois,Active,2024-06-18,$118869.10,bob.miller@example.com,-7725199662,Excellent,True,
EMP1045,Alice,Brown,25.0,HR-New York,Pending,2021-06-20,$61310.74,alice.brown@example.com,-61027768,Average,True,
EMP1409,Bob,Miller,25.0,Sales-Texas,Active,2021-06-20,$65102.01,bob.miller@example.com,-3136148781,Average,True,
EMP1538,Charlie,Jones,40.0,Finance-Texas,Inactive,2022-06-21,$53218.06,charlie.jones@example.com,-1097921582,Average,False,
EMP1981,David,Garcia,30.0,DevOps-California,Pending,2020-06-22,$113727.23,david.garcia@example.com,-8818984840,Poor,False,
EMP1103,Alice,Brown,30.0,Admin-Illinois,Inactive,2020-06-23,$119574.27,alice.brown@example.com,-3985547434,Average,True,
EMP1733,Bob,Garcia,25.0,DevOps-Texas,Active,2023-06-25,$114871.08,bob.garcia@example.com,-4415298216,Average,False,
EMP1434,Frank,Brown,30.0,Finance-California,Inactive,2021-06-26,$109673.75,frank.brown@example.com,-2774025882,Excellent,False,
EMP1747,David,Davis,30.0,Sales-Illinois,Pending,2024-06-26,$64161.72,david.davis@example.com,-6437490606,Excellent,True,
EMP1469,Grace,Brown,,DevOps-Nevada,Pending,2021-06-27,$96241.85,grace.brown@example.com,-9842673203,Excellent,False,
EMP1040,Bob,Williams,25.0,Sales-New York,Pending,2021-06-27,$59271.96,bob.williams@example.com,-4386490809,Excellent,True,
EMP1478,Grace,Smith,25.0,Sales-Illinois,Pending,2024-06-27,$90003.98,grace.smith@example.com,-8133595615,Average,False,
EMP1239,Bob,Garcia,40.0,Admin-Nevada,Inactive,2020-06-28,$106735.93,bob.garcia@example.com,-7297585987,Average,True,
EMP1779,Bob,Williams,,DevOps-Nevada,Pending,2020-06-28,$83856.41,bob.williams@example.com,-9962543847,Excellent,False,
EMP1523,Alice,Davis,25.0,DevOps-Texas,Inactive,2022-06-28,$76617.76,alice.davis@example.com,-7314976460,Excellent,True,
EMP2002,Bob,Smith,35.0,Finance-Illinois,Pending,2020-06-29,$63049.22,bob.smith@example.com,-586950731,Good,True,
EMP1740,Bob,Davis,35.0,Finance-Illinois,Pending,2020-06-29,$63049.22,bob.davis@example.com,-803149981,Poor,True,
EMP1448,Charlie,Davis,25.0,Admin-Nevada,Active,2021-06-29,$87358.27,charlie.davis@example.com,-5124189388,Poor,False,
EMP1770,Charlie,Jones,25.0,Admin-New York,Active,2023-06-29,,charlie.jones@example.com,-2759980110,Excellent,True,
EMP1615,Grace,Williams,,Admin-Illinois,Active,2023-06-30,$96175.41,grace.williams@example.com,-9807704604,Average,True,
EMP1131,Charlie,Jones,25.0,Finance-California,Inactive,2023-06-30,$98489.32,charlie.jones@example.com,-5636205014,Excellent,False,
EMP1482,Eva,Jones,,Finance-Texas,Pending,2023-06-30,$91130.33,eva.jones@example.com,-9026113988,Good,False,
